month,weekofmonth,dayofweek,make,accidentarea,dayofweekclaimed,monthclaimed,weekofmonthclaimed,sex,maritalstatus,age,fault,policytype,vehiclecategory,vehicleprice,deductible,driverrating,days_policy_accident,days_policy_claim,pastnumberofclaims,ageofvehicle,ageofpolicyholder,policereportfiled,witnesspresent,agenttype,numberofsuppliments,addresschange_claim,numberofcars,year,basepolicy,avg_speed_kmph,max_speed_kmph,hard_brakes_per_trip,rapid_acceleration_events,trip_duration_minutes,distance_km,night_driving_ratio,urban_driving_ratio,harsh_cornering_events,idle_time_minutes,speeding_risk,speed_volatility,harsh_braking_risk,harsh_acceleration_risk,harsh_cornering_risk,harsh_driving_index,high_night_driving,high_urban_driving,fast_claim,high_claim_history,claim_driving_risk,risk_feature,Actual,Predicted,Fraud_Probability
8,-0.6124734283092464,5,13,1,6,9,-0.5511738259047975,0,2,0.2330497559155939,0,0.620813878281739,1.1168761261592903,-0.1588205477900497,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,0.617618798006751,-0.7010243922691474,0.0774477580503286,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1995,2,0.5483680190620261,0.2453476514896319,-1.1554620800991386,-0.0074766245568254,1.0218465571861748,1.2576552089486517,0.1958023905518834,0.1897200630414416,-0.0096013601012034,0.8533456881586381,0.0,-0.5515675714513362,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.6736859995534911,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.2462518964021744,0,0,0.022561049282329288
5,0.9408720099355862,4,9,1,6,2,-0.5511738259047975,1,2,-0.5822518754838711,1,-0.2188449238500402,-0.7389676093338408,2.0180797605855654,-0.1752981807308278,1.3508748511170372,0.1031245422354971,0.0697648264854939,-1.1479877769402458,-0.7010243922691474,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,-0.3060227041884991,3,-0.2577393454619548,1994,1,-0.597425111514659,-0.4677912931908785,1.1663786464203227,-1.0099944564372474,0.7080190463376483,0.297374562745311,0.6449159633240916,-0.599230911966955,-1.4063275182196668,0.3824730155246296,0.0,0.150619029834349,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.6736859995534911,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.19178160260097277,0,0,0.00285255381973743
5,0.9408720099355862,1,13,1,6,6,1.037294615446847,1,2,-1.3975535068833362,0,-1.0585037259818193,-0.7389676093338408,-0.1588205477900497,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,-1.1479877769402458,-2.4551495247300408,-1.3553589955622354,-0.168963188983844,-0.075326199904784,0,1.4824066084522516,3,-0.2577393454619548,1996,0,0.2760991963563956,0.3420880494373266,1.1663786464203227,0.9950412073235964,1.1360830103559345,1.1954129958778594,1.1924157595677694,0.9235244971555258,-0.707964439160435,1.3005870534718438,0.0,0.2131484340090922,-0.3012553020621949,1.9076134749144256,-0.134501245246764,0.9944641294112188,1.0100374020389646,1.139325499207562,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,1.4254292954768806,0,0,0.11142499802256492
8,1.7175447290580024,3,9,1,7,7,1.037294615446847,1,1,0.6036414065517144,1,-0.2188449238500402,-0.7389676093338408,-0.7030456248839536,-0.1752981807308278,1.3508748511170372,0.1031245422354971,0.0697648264854939,-0.5594522519579135,1.0531007401917458,0.7938511348566107,5.918448900106985,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1996,1,-0.4349116477005909,0.5966192237486333,0.0054582831605921,-1.0099944564372474,0.990532193935521,0.616758401468024,0.8516600958641992,-1.5965207865889617,-1.4063275182196668,-1.4242494252341384,0.0,2.2144186025632298,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-1.3409460511393752,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.5252685193193075,0,0,0.000992375470057216
3,0.9408720099355862,1,17,1,7,8,-1.3454080465806195,1,2,-0.508133545356647,1,-0.2188449238500402,-0.7389676093338408,-0.7030456248839536,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,0.617618798006751,-0.7010243922691474,-0.6389556187559534,5.918448900106985,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1995,1,-0.2468149308201236,-0.4923041955085555,0.5859184647904575,-0.0074766245568254,0.7364386562006255,0.5190164930449581,1.3839255781356,-0.8784527632466044,1.38712479801726,1.838106990485331,0.0,-0.6094007138821178,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,0.9944641294112188,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.7182802001991553,0,0,0.0034328350565620324
4,1.7175447290580024,1,9,1,7,4,-1.3454080465806195,1,1,0.6036414065517144,1,-0.2188449238500402,-0.7389676093338408,-0.7030456248839536,-0.1752981807308278,1.3508748511170372,0.1031245422354971,0.0697648264854939,1.7946898479714153,-0.7010243922691474,0.7938511348566107,-0.168963188983844,-0.075326199904784,0,1.4824066084522516,3,-0.2577393454619548,1995,1,-1.156011649186486,-0.9148762094001428,0.0054582831605921,-0.0074766245568254,-0.1088657028361333,-0.5591119480669645,-1.6214948598138352,1.2313804982900487,2.0854878770764915,-0.5839594065500106,0.0,0.269650489162672,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,0.9944641294112188,-0.990062346187674,1.139325499207562,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.906597149851083,0,0,0.0022087025327567366
11,0.1641992908131698,1,9,1,6,12,0.2430603947710248,1,2,-0.5822518754838711,0,0.620813878281739,1.1168761261592903,-0.7030456248839536,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,-1.1479877769402458,0.1760381739612992,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1995,2,-1.0190371539891954,-0.6382882000832484,0.0054582831605921,-1.0099944564372474,0.1869969039331439,-0.2999177336643744,-0.0097572755753337,1.012534779322046,0.6887617189580283,1.4367081205038517,0.0,0.6154279455475036,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.3400559737605493,-0.990062346187674,1.139325499207562,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.0029263799772928385,0,0,0.021897086802580738
10,0.1641992908131698,2,6,1,7,11,0.2430603947710248,1,2,-0.7304885357383193,1,-1.0585037259818193,-0.7389676093338408,-0.7030456248839536,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,-0.5594522519579135,0.1760381739612992,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1996,0,-0.8835631712002715,-0.936766269950998,-1.1554620800991386,-1.5112533723774584,0.4422180989460065,-0.0545460771659182,1.3477764291741003,-1.0695395460910446,-0.0096013601012034,-0.6119787353797942,0.0,-0.3273201518964893,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-1.6745760769323172,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,-0.07351591710813617,0,0,0.0022015440166664735
7,0.9408720099355862,4,2,1,1,1,-1.3454080465806195,0,2,-0.508133545356647,0,-0.2188449238500402,-0.7389676093338408,-0.7030456248839536,-0.1752981807308278,0.4575525162587854,0.1031245422354971,0.0697648264854939,0.617618798006751,-0.7010243922691474,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,0.6875491361674735,3,-0.2577393454619548,1994,1,1.0445386513441794,1.6545517336664497,1.746838828050188,0.9950412073235964,-0.1189271541097584,0.3133920859014532,1.7351568846167205,1.2741114154793904,1.38712479801726,0.0034083613760767,0.0,1.615725890077971,3.3194436517952064,1.9076134749144256,-0.134501245246764,2.3289842325829864,1.0100374020389646,1.139325499207562,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.5437844354363012,0,0,0.11987980029209166
10,0.1641992908131698,2,2,1,1,11,1.037294615446847,1,1,1.048351387315059,1,-0.2188449238500402,-0.7389676093338408,-0.1588205477900497,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,-1.1479877769402458,-0.7010243922691474,0.7938511348566107,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1996,1,0.184917972891741,-0.0292287935310645,-1.1554620800991386,0.4937822913833855,-0.8189149936372484,-0.6805577266026344,-0.2265689430350728,1.0205681014409005,-0.0096013601012034,1.3063400086285275,0.0,-0.4374565712105566,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.3400559737605493,-0.990062346187674,1.139325499207562,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.15419324479071092,0,0,0.004136470062462281
5,1.7175447290580024,0,2,1,1,2,1.037294615446847,0,2,-0.8787251959927674,1,-1.0585037259818193,-0.7389676093338408,-0.7030456248839536,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,-1.1479877769402458,0.1760381739612992,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1995,0,0.2042801925725068,0.2581666583490316,1.1663786464203227,-0.5087355404970364,1.3114688638556469,1.3124794577406935,0.9100430654560516,-0.9356905934312686,0.6887617189580283,-1.0201465065312767,0.0,0.1690744271404901,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,0.6608341036182767,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,1.194412829070437,0,0,0.003691561664633637
10,-0.6124734283092464,3,6,1,5,11,-0.5511738259047975,1,2,-0.7304885357383193,1,0.620813878281739,1.1168761261592903,-0.7030456248839536,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,-1.1479877769402458,-1.578086958499594,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1996,2,1.501899669697472,0.940742526029102,0.0054582831605921,0.4937822913833855,1.1487928874576472,2.005862569445294,1.6487926098543009,-0.3142434996878689,-0.0096013601012034,-1.420874998629705,0.0,-0.9070286258306696,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,0.3272040778253349,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,3.30725138088476,0,0,0.0012545869088985942
1,-1.3891461474316629,2,6,0,5,2,0.2430603947710248,1,1,-0.8787251959927674,0,0.620813878281739,1.1168761261592903,2.0180797605855654,-0.1752981807308278,1.3508748511170372,0.1031245422354971,0.0697648264854939,0.617618798006751,0.1760381739612992,-0.6389556187559534,5.918448900106985,-0.075326199904784,0,1.4824066084522516,3,-0.2577393454619548,1996,2,2.179842300711041,1.9651424400644129,-1.1554620800991386,-1.5112533723774584,1.2522382041061602,2.584555396324481,0.6770443864713378,-0.0184782785500321,-1.4063275182196668,3.0068036635169797,0.0,0.0305460367682056,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-2.3418361285182017,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,1.7498587226056936,0,0,0.004427057942815698
6,-0.6124734283092464,2,17,1,7,7,0.2430603947710248,1,2,-0.7304885357383193,0,0.620813878281739,1.1168761261592903,-0.7030456248839536,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,-0.5594522519579135,-0.7010243922691474,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,-0.3060227041884991,3,-0.2577393454619548,1996,2,-0.1167599411869643,0.1677869827204816,-1.1554620800991386,1.4963001232638071,0.7074266536371489,0.567850709639818,0.4191601102748803,1.525991979651215,-1.4063275182196668,0.2216802028566162,0.0,0.611600581225081,-0.3012553020621949,1.9076134749144256,-0.134501245246764,-0.3400559737605493,1.0100374020389646,1.139325499207562,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.23802036607229515,0,0,0.012730449238495622
10,-1.3891461474316629,5,17,1,7,11,-1.3454080465806195,0,1,1.048351387315059,0,-0.2188449238500402,-0.7389676093338408,-0.7030456248839536,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,-0.5594522519579135,-2.4551495247300408,0.7938511348566107,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1994,1,0.0502397819793166,-0.6416031014258597,1.1663786464203227,-1.0099944564372474,0.4389089298675351,0.4196281673863133,-0.7157878174875894,1.607491073770976,-0.0096013601012034,-0.4971216641483497,0.0,-1.5419946109457867,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.0064259479676072,-0.990062346187674,1.139325499207562,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,-0.30036473008976605,0,0,0.10927086499951186
2,1.7175447290580024,6,13,0,7,5,-1.3454080465806195,1,1,-0.5822518754838711,0,-1.0585037259818193,-0.7389676093338408,-0.7030456248839536,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,-0.5594522519579135,0.1760381739612992,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,-0.3060227041884991,3,-0.2577393454619548,1995,0,-1.223309003760814,-1.222461483985184,-0.5750018984692733,0.9950412073235964,0.3551369790328245,-0.284719238198422,0.4095813189462319,-1.3012410877551943,-0.0096013601012034,-0.2064211046280947,0.0,-0.2858425016907767,-0.3012553020621949,1.9076134749144256,-0.134501245246764,0.3272040778253349,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,-0.11661568111067605,1,1,0.22765814161597336
0,0.1641992908131698,6,18,1,1,1,1.037294615446847,1,1,2.3083629994778687,0,0.620813878281739,1.1168761261592903,-0.1588205477900497,-0.1752981807308278,0.4575525162587854,0.1031245422354971,0.0697648264854939,1.7946898479714153,1.0531007401917458,2.226657888469175,-0.168963188983844,-0.075326199904784,0,1.4824066084522516,3,-0.2577393454619548,1996,2,-0.0495736135430179,0.2428667235118044,-0.5750018984692733,-1.0099944564372474,1.7794209804034982,1.5520119289370078,1.2424459404708563,0.3583932581776506,-0.707964439160435,0.3122277588357403,0.0,0.6451319455041592,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-1.3409460511393752,1.0100374020389646,1.139325499207562,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,1.9282909206701284,0,0,0.008698001597979201
8,-0.6124734283092464,2,6,1,6,9,-0.5511738259047975,1,1,0.0848130956611457,1,-0.2188449238500402,-0.7389676093338408,-0.1588205477900497,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,-1.1479877769402458,0.1760381739612992,0.0774477580503286,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1995,1,0.6072801662621594,-0.0477705767837355,-0.5750018984692733,-1.0099944564372474,1.06035488444945,1.333558365625306,1.4849992778779029,-1.651727767471353,-0.707964439160435,0.4453307429356711,0.0,-1.3283363568188118,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-1.3409460511393752,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,1.9803332099616158,0,0,0.0025806119620105992
8,-1.3891461474316629,3,18,1,7,9,-1.3454080465806195,1,1,0.6777597366789385,0,0.620813878281739,1.1168761261592903,2.0180797605855654,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,1.7946898479714153,0.1760381739612992,0.7938511348566107,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1996,2,0.6122424596615961,0.663134315801034,-0.5750018984692733,-1.5112533723774584,-0.3257117132858563,-0.069041235438673,0.3355973847414309,1.1853274796476705,-1.4063275182196668,0.0982329243890691,0.0,0.2583094438312122,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-2.00820610272526,1.0100374020389646,1.139325499207562,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,-0.023170058052536056,0,0,0.0064870298539408885
8,0.9408720099355862,5,17,1,5,9,1.037294615446847,1,1,0.0106947655339216,1,-1.0585037259818193,-0.7389676093338408,-0.1588205477900497,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,-0.5594522519579135,0.1760381739612992,0.0774477580503286,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1995,0,-0.3985622409657464,-0.1583680921917065,-1.735922261729004,-0.5087355404970364,-0.1735970824046768,-0.3076319902061917,0.946581715063462,-0.046912370714836,2.0854878770764915,-0.9058700842559028,0.0,0.4457031984441417,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.3400559737605493,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,-0.29119881689776306,0,0,0.0026071888473357284
4,-1.3891461474316629,4,6,1,5,5,-0.5511738259047975,1,2,-2.9540384395550423,1,-1.0585037259818193,-0.7389676093338408,2.0180797605855654,-0.1752981807308278,0.4575525162587854,0.1031245422354971,0.0697648264854939,-1.1479877769402458,1.9301633064221928,-3.5045691259810816,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1996,0,0.8415960058304593,1.5400556743432443,-1.1554620800991386,2.4988179551442293,-0.4042939843161993,-0.0701072223300055,0.0744535959181865,0.2027369211558302,-0.0096013601012034,3.328339912337316,0.0,1.7666323026304254,-0.3012553020621949,1.9076134749144256,-0.134501245246764,0.9944641294112188,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,-0.005219734802304691,0,0,0.003213423056348798
6,-1.3891461474316629,6,13,1,5,7,-1.3454080465806195,1,1,2.9013096404956613,0,-0.2188449238500402,-0.7389676093338408,-0.7030456248839536,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,-0.5594522519579135,1.0531007401917458,2.226657888469175,-0.168963188983844,-0.075326199904784,0,1.4824066084522516,3,-0.2577393454619548,1996,1,0.457547140307094,0.1171498197440563,-1.1554620800991386,1.4963001232638071,1.3063328074003042,1.480573936322933,0.6977793701043098,1.6502681296821455,-0.707964439160435,1.351029193805375,0.0,-0.6568754088935059,-0.3012553020621949,1.9076134749144256,-0.134501245246764,-0.0064259479676072,1.0100374020389646,1.139325499207562,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,1.0331139486802747,0,0,0.047318771394304196
2,-0.6124734283092464,5,9,1,6,3,-0.5511738259047975,0,2,-0.5822518754838711,0,0.620813878281739,1.1168761261592903,-0.1588205477900497,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,0.617618798006751,0.1760381739612992,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1994,2,-0.0693994613521144,0.4632795309910202,0.0054582831605921,0.4937822913833855,-0.2184431742718335,-0.2191085222286195,0.9994493309169008,1.1019653832379863,-1.4063275182196668,-0.9786694539847868,0.0,1.180021229526513,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.3400559737605493,1.0100374020389646,1.139325499207562,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,-0.21898786593958466,0,0,0.028857069170238437
7,1.7175447290580024,4,17,1,2,1,-0.5511738259047975,1,1,0.307168086042818,1,-1.0585037259818193,-0.7389676093338408,1.4738546834916617,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,-1.1479877769402458,1.0531007401917458,0.0774477580503286,-0.168963188983844,-0.075326199904784,0,0.6875491361674735,2,2.3500957641334157,1994,0,-0.2649652559633796,1.1468252538532586,-0.5750018984692733,0.4937822913833855,1.7740564192101136,1.3802328955729803,-1.1931063648802989,-0.0602661801771819,-0.707964439160435,-1.4949337661879096,0.0,3.1084195298264405,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.3400559737605493,-0.990062346187674,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,-1.6467646527252877,0,0,0.005373342398550184
9,-0.6124734283092464,0,13,1,5,10,0.2430603947710248,1,1,1.048351387315059,0,-0.2188449238500402,-0.7389676093338408,-0.7030456248839536,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,0.617618798006751,1.0531007401917458,0.7938511348566107,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1996,1,-0.8643810395317625,-0.8104847691357318,-1.1554620800991386,0.4937822913833855,-1.7793898898780054,-1.6462808213303817,-0.2078942454913918,-0.087983563981579,-0.707964439160435,-1.066617082554956,0.0,-0.0822733531522564,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.6736859995534911,-0.990062346187674,-0.8777122961748268,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.3422523092174285,0,0,0.09713120363735682
10,-1.3891461474316629,4,18,1,7,11,1.037294615446847,1,1,0.5295230764244904,1,0.620813878281739,1.1168761261592903,-0.1588205477900497,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,0.617618798006751,1.0531007401917458,0.7938511348566107,-0.168963188983844,-0.075326199904784,0,1.4824066084522516,3,-0.2577393454619548,1994,2,-0.3922580222981454,-0.1731161145136098,0.0054582831605921,0.4937822913833855,-1.4089932380753147,-1.311621889536148,-0.1851305172603184,0.9871985103668997,-0.0096013601012034,-1.2455975437222613,0.0,0.399904782305594,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,0.3272040778253349,-0.990062346187674,1.139325499207562,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.2428212388597833,0,0,0.0006351304740681529
11,-1.3891461474316629,4,9,1,5,12,0.2430603947710248,1,1,0.4554047462972662,0,-0.2188449238500402,-0.7389676093338408,-0.7030456248839536,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,0.617618798006751,1.0531007401917458,0.7938511348566107,-0.168963188983844,-0.075326199904784,0,1.4824066084522516,3,-0.2577393454619548,1994,1,-0.1455473418711617,-0.0586491920173024,-0.5750018984692733,0.9950412073235964,-0.5467759221547873,-0.5315989992371775,0.4449415737486631,0.8484104491457011,-0.707964439160435,-0.4282970525486809,0.0,0.1609292608232116,-0.3012553020621949,1.9076134749144256,-0.134501245246764,-0.0064259479676072,1.0100374020389646,1.139325499207562,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,-0.2365304953238041,0,0,0.06386315687998229
4,-1.3891461474316629,3,9,1,5,4,-1.3454080465806195,1,1,2.456599659732317,0,0.620813878281739,1.1168761261592903,-0.7030456248839536,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,1.7946898479714153,1.0531007401917458,2.226657888469175,-0.168963188983844,-0.075326199904784,0,-0.3060227041884991,3,-0.2577393454619548,1994,2,0.2873535867917638,0.9093086822094034,0.0054582831605921,-0.0074766245568254,-0.2929930897091637,-0.1544261519023388,-0.1476123964376699,0.6812826861307107,0.6887617189580283,-0.2625632635990771,0.0,1.4644419138327558,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,0.3272040778253349,-0.990062346187674,1.139325499207562,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.022795214354951868,0,0,0.02066103855482759
4,0.1641992908131698,4,13,1,7,5,1.037294615446847,1,1,0.6036414065517144,0,0.620813878281739,1.1168761261592903,-0.1588205477900497,-0.1752981807308278,0.4575525162587854,0.1031245422354971,0.0697648264854939,1.7946898479714153,1.0531007401917458,0.7938511348566107,-0.168963188983844,-0.075326199904784,0,0.6875491361674735,3,-0.2577393454619548,1994,2,0.5917264221269602,0.0983947261252549,0.0054582831605921,-1.0099944564372474,1.7449116236235471,2.015186574501503,-0.8047153911017773,1.1273170145883002,-0.707964439160435,0.7216919208508228,0.0,-0.9687896119336084,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-1.0073160253464333,-0.990062346187674,1.139325499207562,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,-1.621651652443028,0,0,0.024767128297596443
10,-1.3891461474316629,0,13,1,2,11,-0.5511738259047975,1,1,-0.6563702056110952,0,-0.2188449238500402,-0.7389676093338408,1.4738546834916617,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,-1.1479877769402458,0.1760381739612992,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,0.6875491361674735,3,-0.2577393454619548,1996,1,-0.3509852546729186,-1.46970587364112,0.0054582831605921,0.9950412073235964,-0.7197840940294178,-0.7385803197658082,1.5151613106228816,-0.5202022459725756,2.0854878770764915,0.7375354151898085,0.0,-2.5950964732523154,-0.3012553020621949,1.9076134749144256,-0.134501245246764,1.661724180997103,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,-1.119068325296629,0,1,0.15028222660336998
6,-0.6124734283092464,4,17,1,1,7,1.037294615446847,1,1,0.8259963969333867,0,-1.0585037259818193,-0.7389676093338408,2.0180797605855654,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,-1.1479877769402458,1.0531007401917458,0.7938511348566107,-0.168963188983844,-0.075326199904784,0,-0.3060227041884991,3,-0.2577393454619548,1996,0,0.4407150920839514,0.6967767087224264,-1.735922261729004,0.9950412073235964,0.6958204104638159,0.870704846533531,0.7368601285331554,0.7953097558292896,3.482214035194955,0.931359057863166,0.0,0.6787542603438304,-0.3012553020621949,1.9076134749144256,7.434875403311999,1.3280941552041603,1.0100374020389646,1.139325499207562,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.641587685131139,0,0,0.08781559099261761
6,-1.3891461474316629,0,9,1,6,7,-0.5511738259047975,1,2,-0.4340152152294229,0,-0.2188449238500402,-0.7389676093338408,-0.1588205477900497,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,-1.1479877769402458,0.1760381739612992,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1994,1,-0.3008585495337311,0.0252817276064997,1.1663786464203227,0.9950412073235964,0.3540780907130684,0.1698030984542302,0.1252495699937081,1.6334880760307926,-0.0096013601012034,-0.2388488599901902,0.0,0.6617116613602604,-0.3012553020621949,1.9076134749144256,-0.134501245246764,1.3280941552041603,1.0100374020389646,1.139325499207562,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.02126776506499161,0,1,0.18473473888316633
2,0.9408720099355862,0,13,1,7,5,0.2430603947710248,0,2,-0.508133545356647,0,-1.0585037259818193,-0.7389676093338408,-0.7030456248839536,-0.1752981807308278,0.4575525162587854,0.1031245422354971,0.0697648264854939,-0.5594522519579135,-1.578086958499594,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,-0.3060227041884991,3,-0.2577393454619548,1996,0,0.8737611990813622,1.0951159680279805,1.1663786464203227,-0.5087355404970364,-0.6491509638168907,-0.3201322739295968,1.202533288130163,1.6814659989280154,0.6887617189580283,-0.8189828605464824,0.0,0.7026668722354952,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,0.6608341036182767,1.0100374020389646,1.139325499207562,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,-0.38496971600514407,0,1,0.17370270505844743
